1215,2040941,6158,1.33333,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:10:32,0.0,0.0,2098
1204,2040942,34104,1.01786,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:08:12,0.0,0.0,2098
1212,2040943,3233,0,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:09:43,0.0,0.0,2098
1213,2040943,3233,0,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:10:00,0.0,0.0,2098
1208,2040944,1827,0.833333,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:09:10,0.0,0.0,2098
1209,2040946,43359,0.823529,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:09:21,0.0,0.0,2098
1205,2040947,18275,1.35878,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:08:28,0.0,0.0,2098
1206,2040947,18275,1.35878,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:08:39,0.0,0.0,2098
1210,2040948,19711,1.13043,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:09:26,0.0,0.0,2098
1207,2040949,10722,1.0283,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:08:51,0.0,0.0,2098
1211,2040950,12635,1.00685,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:09:33,0.0,0.0,2098
1216,2040951,14484,1.5812,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:10:41,0.0,0.0,2098
1217,2040951,14484,1.5812,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:10:57,0.0,0.0,2098
1218,2040952,13171,1.17262,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:11:04,0.0,0.0,2098
1222,2040953,17132,0.819277,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:11:55,0.0,0.0,2098
1227,2040954,3560,5,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:12:59,0.0,0.0,2098
1228,2040954,3560,5,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:13:15,0.0,0.0,2098
1219,2040955,11080,1.39726,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:11:16,0.0,0.0,2098
1220,2040955,11080,1.39726,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:11:29,0.0,0.0,2098
1223,2040956,13356,1.39286,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:12:02,0.0,0.0,2098
1224,2040956,13356,1.39286,-1,-1,1,-1,-1,1,0,,-1,2015-11-02 17:12:17,0.0,0.0,2098
